order_number,departure_date,route,itinerary,carrier,operating_carriers,supplier,flight_type,device,no_of_pax,total_margin,channel_fee,total_purchase,ancillary_margin,commission,overrides,surcharge,date
BIT-4527821,2023-07-02,Italy - Italy,LIN-BRI-LIN,AZ,AZ | AZ,TXGR,Return,Desktop,1,-4.067859599999998,-5.0,162.61,0.0,0.75,0.0,0.0,2023-05-18
BIT-4528145,2023-09-04,Croatia - Italy,ZAG-FCO,FR,FR,TF,One Way,Mobile,2,-3.813593100000001,-5.0,96.42,3.98,0.0,0.0,0.02,2023-05-18
BIT-4528625,2023-05-19,Italy - Italy,NAP-LIN,AZ,AZ,TXGR,One Way,Mobile,1,-4.094853300000001,-5.0,135.44,0.0,0.94,0.0,0.0,2023-05-18
BIT-4528660,2023-05-27,Italy - Vietnam,FCO-IST-HAN-SGN-IST-FCO,TK,TK | TK | TK | TK,TXNL,Return,Desktop,1,-4.500466499999999,-18.0,686.52,0.0,0.0,13.2825,0.0,2023-05-18
BIT-4528692,2023-06-26,Italy - Italy,TRN-BRI-TRN,FR,FR|FR,TF,Return,Desktop,2,48.96475199999997,-12.504,312.6,69.98,0.0,0.0,0.0,2023-05-18
BIT-4528756,2023-08-10,Italy - Portugal,VCE-MAD-LIS,IB,IB | IB,TXIT,One Way,Mobile,1,-3.857268299999996,-5.0,124.75,2.99,0.09,0.0,0.0,2023-05-18
BIT-4528767,2023-07-12,Luxembourg - Italy,LUX-FCO-LUX,LG,LG | LG,TXNL,Return,Mobile,1,3.154522199999954,-11.9736,305.04,0.0,0.0,0.0,8.239999999999998,2023-05-18
BIT-4528787,2023-07-24,Italy - Greece,MXP-KGS-MXP,FR,FR|FR,TF,Return,Desktop,1,31.545222,-14.744,399.6,55.79,0.0,0.0,0.1,2023-05-18
BIT-4528796,2023-06-19,Italy - Tunisia,MXP-TUN-MXP,TU,TU | TU,ATFR,Return,Desktop,1,-6.858320699999998,-10.6372,265.93,0.0,0.0,0.0,0.0,2023-05-18
BIT-4528816,2023-05-19,Italy - Italy,CTA-LIN,AZ,AZ,TXGR,One Way,Mobile,1,2.368267499999995,-5.0,128.67,6.7,0.85,0.0,0.0,2023-05-18
BIT-4528847,2023-05-21,Italy - Italy,PMO-LIN-PMO,AZ,AZ|AZ,TXGR,Return,Desktop,1,-3.205577699999986,-5.0,164.42,0.0,0.8,0.0,0.0,2023-05-18
BIT-4528854,2023-05-19,Italy - Italy,CTA-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-0.2169606000000062,-5.0,126.67,3.71,0.85,0.0,0.0,2023-05-18
BIT-4528890,2023-05-21,Spain - Italy,IBZ-BLQ,NO,NO,TXUS,One Way,Mobile,1,6.065757683520043,-5.0,164.04733968,0.0,3.15404712,9.2729,0.0,2023-05-18
BIT-4528909,2023-05-20,Italy - Tunisia,MXP-TUN,TU,TU,ATFR,One Way,Mobile,1,0.6090263999999993,-10.5532,265.83,7.99,0.0,0.0,0.0,2023-05-18
BIT-4528916,2023-07-02,Canada - Canada,YYZ-YVR,PD,P3,SKYRU,One Way,Desktop,1,-4.932707781960014,-5.0,161.23513836,0.0,0.0,0.0,0.0,2023-05-18
BIT-4528963,2023-07-12,Italy - Italy,LIN-CTA,AZ,AZ,TXGR,One Way,Desktop,2,-3.966051900000009,-5.0,196.52,0.0,0.98,0.0,0.0,2023-05-18
BIT-4528982,2023-05-29,Israel - Switzerland,TLV-AMM-GVA,RJ,RJ | RJ,TXNL,One Way,Mobile,1,-4.402399499999999,-5.0,91.43,0.0,0.0,0.0,0.0,2023-05-18
BIT-4528144,2023-05-27,Italy - Italy,FCO-LIN-FCO,AZ,AZ|AZ,TXGR,Return,Desktop,1,6.48071219999999,-5.0,144.8,9.99,0.48,0.0,0.0,2023-05-18
BIT-4528984,2023-08-28,Italy - Italy,BRI-LIN,AZ,AZ,TXGR,One Way,Mobile,2,-4.297659900000011,-5.0,146.52,0.0,0.7,0.0,0.0,2023-05-18
BIT-4528620,2023-06-06,Italy - Italy,FCO-CAG-FCO,AZ,AZ|AZ,TXGR,Return,Desktop,1,-4.454162699999991,-5.0,168.04,0.0,1.18,0.0,0.0,2023-05-18
BIT-4528618,2023-07-20,Italy - Italy,LIN-BRI-BGY,AZ,AZ|FR,TXGR,Return,Desktop,2,-13.69126529999999,-10.6456,266.0,0.0,0.14,0.0,0.0,2023-05-18
BIT-4528859,2023-05-19,Italy - Italy,BRI-FCO-BLQ,AZ,AZ | AZ,TXGR,One Way,Mobile,3,-2.061125700000014,-5.0,147.27,0.0,0.42,0.0,0.0,2023-05-18
BIT-4528520,2023-07-03,Italy - Italy,CAG-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-3.5794455,-5.0,113.65,0.0,0.97,0.0,0.0,2023-05-18
BIT-4528219,2023-07-15,Italy - Italy,LIN-FCO-LIN,AZ,AZ | AZ,TXGR,Return,Desktop,1,-3.766884900000008,-5.0,131.08,0.0,0.26,0.0,0.0,2023-05-18
BIT-4528223,2023-05-21,Italy - Italy,NAP-FCO-TRN,AZ,AZ | AZ,TXGR,One Way,Desktop,1,-2.807749200000005,-5.0,152.9,0.0,1.1,0.0,0.0,2023-05-18
BIT-4528575,2023-06-12,Turkey - Germany,AYT-FRA,TK,TK,TXUS,One Way,Desktop,1,-5.686899668400009,-5.0,154.8434244,0.0,0.0,0.6571,0.0,2023-05-18
BIT-4528229,2023-06-09,Italy - Italy,NAP-MXP-NAP,FR,FR | FR,TF,Return,Mobile,2,-4.085754300000002,-5.0,86.88,0.0,0.0,0.0,4.56,2023-05-18
BIT-4528266,2023-06-02,Italy - Kenya,MXP-ADD-NBO-MBA-ADD-MXP,ET,ET | ET | ET | ET,TXSG,Return,Desktop,1,-4.080696873600108,-18.0,732.4944976,0.0,28.7966968,0.0,0.0,2023-05-18
BIT-4528286,2023-05-22,Italy - Italy,TRS-FCO-TRS,AZ,AZ|AZ,TXGR,Return,Mobile,1,-3.2164965,-5.0,210.94,0.0,1.22,0.0,0.0,2023-05-18
BIT-4528326,2023-06-14,Italy - Italy,CTA-FCO-CTA,AZ,AZ|AZ,TXGR,Return,Desktop,1,-4.017208499999985,-5.0,157.13,0.0,0.7,0.0,0.0,2023-05-18
BIT-4528348,2023-07-05,Italy - Dominican Republic,POP-FRA-MXP-FRA-POP-FRA-MXP,DE,LH | DE | DE | LH,TXNL,Return,Desktop,2,80.02833360000058,-18.0,5470.39,0.0,0.0,0.0,71.61,2023-05-18
BIT-4528363,2023-05-21,Italy - Italy,LIN-PMO,AZ,AZ,TXGR,One Way,Mobile,2,-5.667160500000009,-5.0,137.02,0.0,0.48,0.0,0.0,2023-05-18
BIT-4528995,2023-05-30,Italy - Italy,AHO-NAP,FR,FR,TF,One Way,Mobile,2,-7.0651713,-5.0,33.1,0.0,0.0,0.0,0.0,2023-05-18
BIT-4528376,2023-08-10,Spain - Colombia,MAD-MDE,UX,UX,VIAES,One Way,Mobile,1,-1.510433999999978,-18.0,508.9,0.0,0.0,0.0,19.1,2023-05-18
BIT-4528364,2023-10-12,Italy - Italy,BDS-LIN-BDS,AZ,AZ|AZ,TXGR,Return,Mobile,2,-4.196863199999999,-5.0,200.28,0.0,0.44,0.0,0.0,2023-05-18
BIT-4528388,2023-06-20,Italy - Greece,CIA-CFU-CIA,FR,FR | FR,TF,Return,Desktop,3,-11.55209039999999,-5.0,165.93,0.0,0.0,0.0,0.0,2023-05-18
BIT-4528449,2023-05-28,Italy - Italy,TRN-FCO-TRN,AZ,AZ|AZ,TXGR,Return,Desktop,1,-3.690857699999988,-5.0,172.25,0.0,0.8,0.0,0.0,2023-05-18
BIT-4528469,2023-08-07,Malaysia - Malaysia,KUL-SDK,MH,MH,CITMY,One Way,Mobile,2,-7.755245081160007,-5.0,108.10922556,0.0,2.85519132,3.6927,0.02,2023-05-18
BIT-4528450,2023-05-19,Italy - Italy,NAP-LIN-NAP,AZ,AZ|AZ,TXGR,Return,Desktop,1,-10.70072729999999,-16.4152,451.45,0.0,3.68,0.0,0.0,2023-05-18
BIT-4528492,2023-06-10,Italy - Tunisia,MXP-TUN,TU,TU,ATFR,One Way,Mobile,1,1.0235364,-5.0,175.83,4.99,0.0,0.0,0.0,2023-05-18
BIT-4528459,2023-08-10,Italy - United States,FCO-LIS-ORD,TP,TP | TP,TXIT,One Way,Desktop,1,-26.40600569999999,-18.0,661.55,0.0,4.49,9.5967,0.0,2023-05-18
BIT-4530986,2023-05-26,Italy - Italy,CTA-LIN,1L,ULENDO AIRLINK,TF,One Way,Mobile,2,-3.926723999999989,-5.0,134.48,0.0,0.0,0.0,3.52,2023-05-19
BIT-4530997,2023-09-04,United States - United States,JFK-SFO,AS,AS,TXUS,One Way,Mobile,1,-2.573487266010014,-5.0,193.40908691,0.0,0.0,0.0,-5.93,2023-05-19
BIT-4531013,2023-11-20,United States - Italy,BNA-ATL-CDG-NAP-CDG-DTW-BNA,AF,DL | AF | AF | AF | DL | DL,TXUS,Return,Mobile,2,79.00107181665022,-18.0,1607.06178485,78.0,0.0,0.0,0.0,2023-05-19
BIT-4531047,2023-08-22,Turkey - Italy,IST-BEG-BLQ,JU,JU | JU,TXUS,One Way,Desktop,4,3.550520385600032,-18.0,546.5929103999999,0.0,0.0,0.0,0.0,2023-05-19
BIT-4530979,2023-07-04,Indonesia - Malaysia,DPS-KUL,OD,OD   ,TXUS,One Way,Mobile,1,0.2756670447000139,-5.0,89.2514323,5.19,0.0,0.0,0.0,2023-05-19
BIT-4531071,2023-06-10,Italy - Italy,NAP-LIN-NAP,AZ,AZ|AZ,TXGR,Return,Desktop,1,2.596652400000015,-5.0,224.3,5.99,1.33,0.0,0.0,2023-05-19
BIT-4531089,2023-06-09,Italy - Italy,TRN-FCO-TRN,AZ,AZ|AZ,TXGR,Return,Desktop,1,-4.537671299999986,-5.0,178.19,0.0,0.86,0.0,0.0,2023-05-19
BIT-4531111,2023-07-18,United States - Italy,JFK-MXP-JFK,EK,EK | EK,TXTRIPIT,Return,Desktop,1,10.51874730000004,-18.0,628.1818,23.99,0.0,0.0,11.32,2023-05-19
BIT-4531149,2023-06-02,Italy - Hungary,RMI-BUD,FR,FR,TF,One Way,Mobile,1,-5.222825999999999,-5.0,31.09,0.0,0.0,0.0,0.91,2023-05-19
BIT-4531175,2023-08-14,Italy - Italy,VCE-FCO-CTA-FCO-VCE,AZ,AZ | AZ | AZ | AZ,TXGR,Return,Desktop,1,3.123888899999989,-5.0,191.14,4.99,0.98,0.0,0.0,2023-05-19
BIT-4531014,2023-08-22,Philippines - China,MNL-PVG,PR,PR,TXSG,One Way,Desktop,1,175.947363,-5.0,0.0,0.0,0.0,-6.661338147750939e-16,0.0,2023-05-19
BIT-4530978,2023-06-12,Italy - Egypt,FCO-HBE,W6,ULENDO AIRLINK,TF,One Way,Mobile,1,-13.47400139999999,-5.0,73.88,0.0,0.0,0.0,-4.57,2023-05-19
BIT-4530898,2023-05-26,Italy - Italy,FCO-TRS-FCO,AZ,AZ | AZ,TXGR,Return,Mobile,1,-3.631107600000004,-5.0,177.28,0.0,0.88,0.0,0.0,2023-05-19
BIT-4530902,2023-06-03,United States - Italy,JFK-MXP,AZ,AZ,TXUS,One Way,Desktop,2,65.0836157393999,-18.0,1420.7342146,60.0,0.0,0.0,60.0,2023-05-19
BIT-4530884,2023-07-06,Italy - Italy,LIN-SUF-LIN,AZ,AZ | AZ,TXGR,Return,Desktop,1,-3.773052000000011,-5.0,132.82,0.0,0.42,0.0,0.0,2023-05-19
BIT-4530879,2023-05-26,Italy - Italy,TRS-FCO-TRS,AZ,AZ|AZ,TXGR,Return,Desktop,1,-4.188067499999993,-5.0,207.05,0.0,1.18,0.0,0.0,2023-05-19
BIT-4530876,2023-06-05,Tunisia - Italy,TUN-NAP,UG,UG,TXIT,One Way,Desktop,1,-4.246098899999998,-5.0,103.02,1.99,0.0,0.0,0.0,2023-05-19
BIT-4530868,2023-05-31,Italy - Italy,LIN-FCO-LIN,AZ,AZ|AZ,TXGR,Return,Mobile,1,-4.109512799999994,-5.0,104.23,0.0,0.12,0.0,0.0,2023-05-19
BIT-4530851,2023-05-20,Italy - Tunisia,BLQ-FCO-TUN,AZ,AZ | AZ,TXGR,One Way,Mobile,1,-6.424500599999995,-10.6896,267.68,7.99,1.56,1.7283,0.0,2023-05-19
BIT-4530850,2023-05-20,Italy - Italy,LIN-SUF,AZ,AZ,TXGR,One Way,Desktop,1,-3.400094100000013,-5.0,182.36,0.0,1.39,0.0,0.0,2023-05-19
BIT-4530797,2023-05-28,Italy - Australia,MXP-DOH-BNE,QR,QR | QR,TXIT,One Way,Mobile,1,-11.90412059999994,-18.0,927.6399999999999,0.0,32.44,25.0271,0.0,2023-05-19
BIT-4530795,2023-05-28,Italy - United States,FCO-JFK-DCA-IAD-FCO,AZ,AZ | AZ | AZ,TXGR,Return,Desktop,1,81.87866580000006,-18.0,1320.62,114.99,8.15,7.7989,27.0,2023-05-19
BIT-4530777,2023-06-05,Italy - Italy,BRI-LIN-BRI,AZ,AZ|AZ,TXGR,Return,Desktop,1,-3.886890600000009,-5.0,224.88,0.0,1.48,0.0,0.0,2023-05-19
BIT-4530792,2023-05-31,Italy - Italy,BRI-LIN,AZ,AZ,TXGR,One Way,Desktop,2,-4.427067900000011,-5.0,136.52,0.0,0.7,0.0,0.0,2023-05-19
BIT-4531185,2023-07-20,Italy - Brazil,MXP-GRU-MXP,LA,LA | LA,VENT,Return,Mobile,1,1.914834000000005,-18.0,1443.23,30.0,0.0,0.0,30.0,2023-05-19
BIT-4530972,2023-06-25,India - Indonesia,DEL-SIN-DPS,AI,AI | 3K,TXIN,One Way,Desktop,2,0.4722342581999248,-18.0,495.7900038,0.0,2.1744684,0.0,1.46,2023-05-19
BIT-4530852,2023-08-12,Italy - Italy,FCO-CAG-FCO,AZ,AZ|AZ,TXGR,Return,Mobile,1,-7.427918099999991,-9.0,217.54,0.0,1.68,0.0,0.0,2023-05-19
BIT-4531475,2023-05-22,Tunisia - Italy,TUN-MXP,TU,TU,TXUS,One Way,Mobile,1,-5.72286350633999,-5.0,134.18559694,0.0,0.7036087599999999,0.0,0.0,2023-05-19
BIT-4531245,2023-08-03,Italy - Brazil,MXP-GRU-CGH-MCZ,LA,LA | LA,VENT,One Way,Desktop,1,10.1601456,-18.0,787.1,36.6,0.0,0.0,0.0,2023-05-19
BIT-4531626,2023-06-09,Spain - Italy,TFS-MXP-TFS,U2,U2|NO,TF,Return,Mobile,1,-6.108463961340016,-14.8265,390.97470194,0.0,4.22165256,12.4117,2.42,2023-05-19
BIT-4530741,2023-05-24,Italy - Italy,LIN-BRI,AZ,AZ,TXGR,One Way,Desktop,1,-4.028026199999992,-5.0,112.07,0.0,0.68,0.0,0.0,2023-05-19
BIT-4531621,2023-08-20,Hong Kong - Italy,HKG-HEL-MXP,AY,AY | AY | AY | AY,WMHK,One Way,Desktop,2,143.8889917739998,-18.0,1557.419766,0.0,0.0,0.0,3.62,2023-05-19
BIT-4531599,2023-06-15,Italy - Italy,LIN-FCO-LIN,AZ,AZ | AZ,TXGR,Return,Mobile,1,-3.686004899999995,-5.0,131.0,0.0,0.34,0.0,0.0,2023-05-19
BIT-4531575,2023-06-01,Italy - Italy,PMO-LIN,AZ,AZ,TXGR,One Way,Mobile,2,-4.704688500000002,-5.0,118.56,0.0,0.38,0.0,0.0,2023-05-19
BIT-4531568,2023-05-29,Tunisia - Italy,TUN-NAP,UG,UG,TXIT,One Way,Desktop,2,-10.5908316,-9.0,214.04,0.0,0.0,0.0,0.0,2023-05-19
BIT-4531564,2023-06-19,Italy - Italy,LIN-BRI-MXP,AZ,AZ|FR,TXGR,Return,Mobile,1,-4.994036700000005,-5.0,101.12,0.0,0.24,0.0,0.0,2023-05-19
BIT-4531553,2023-05-27,Italy - Italy,FCO-PMO,FR,FR,TF,One Way,Mobile,1,-7.594631999999997,-5.0,137.94,0.0,0.0,0.0,1.03,2023-05-19
BIT-4531537,2023-05-21,Italy - Italy,BGY-BRI-BGY,FR,FR | FR,TF,Return,Mobile,1,-10.06763910000001,-5.0,197.81,0.0,0.0,0.0,0.0,2023-05-19
BIT-4531534,2023-05-30,Italy - Italy,FCO-CTA-FCO,FR,FR|AZ,TF,Return,Mobile,1,-4.249637400000016,-5.0,72.54,0.99,0.17,0.0,1.01,2023-05-19
BIT-4531494,2023-05-30,Italy - Czech Republic,FCO-PRG,1L,W6,TF,One Way,Mobile,3,-4.250243999999999,-9.0,173.22,0.0,0.0,0.0,6.779999999999999,2023-05-19
BIT-4531471,2023-05-23,Italy - Italy,LIN-CTA,AZ,AZ,TXGR,One Way,Mobile,1,-4.023982200000004,-5.0,93.26,0.0,0.49,0.0,0.0,2023-05-19
BIT-4531213,2023-05-21,Italy - Italy,LIN-BDS,AZ,AZ,TXGR,One Way,Mobile,1,-4.327383300000008,-5.0,194.24,0.0,1.51,0.0,0.0,2023-05-19
BIT-4531416,2023-08-26,Brazil - Brazil,IGU-GRU,G3,G3,TXTRIPIT,One Way,Mobile,2,16.74792269999997,-11.2617,285.5248,19.98,0.0,0.0,10.24,2023-05-19
BIT-4531386,2023-05-20,Italy - Italy,LIN-AHO,AZ,AZ,TXGR,One Way,Mobile,1,-4.837938299999998,-5.0,94.08,0.0,0.67,0.0,0.0,2023-05-19
BIT-4531382,2023-09-07,Tanzania - Tanzania,ZNZ-ARK-JRO-ZNZ,TC,TC | TC,TXNL,Return,Mobile,1,-1.551884999999992,-5.0,155.31,0.0,1.18,0.0,0.0,2023-05-19
BIT-4531367,2023-05-26,Italy - Italy,LIN-AHO-MXP,AZ,AZ|FR,TXGR,Return,Mobile,2,-15.71730930000004,-12.3568,307.58,0.0,1.34,0.0,0.0,2023-05-19
BIT-4531363,2023-06-15,Italy - Morocco,CIA-FEZ,FR,FR,TF,One Way,Mobile,1,-11.14243320000001,-5.0,119.72,0.0,0.0,0.0,0.0,2023-05-19
BIT-4531362,2023-06-01,Italy - Egypt,VRN-SSH-VRN,NO,NO|NO,TXUS,Return,Desktop,1,17.50376722770005,-18.0,499.2844793,24.99,9.05433378,26.6197,0.0,2023-05-19
BIT-4531361,2023-05-22,Italy - Italy,LIN-NAP,AZ,AZ,TXGR,One Way,Mobile,1,-4.091719199999996,-5.0,152.66,0.0,1.09,0.0,0.0,2023-05-19
BIT-4531360,2023-06-23,Italy - Italy,BRI-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-4.384403700000005,-5.0,70.26,0.99,0.35,0.0,0.0,2023-05-19
BIT-4531332,2023-05-23,Tunisia - Italy,TUN-FCO-BLQ,AZ,AZ | AZ,TXGR,One Way,Mobile,1,-3.740902200000008,-5.0,133.86,0.0,0.51,0.7762,0.0,2023-05-19
BIT-4531286,2023-05-21,Italy - Italy,VCE-FCO-BDS,AZ,AZ | AZ,TXGR,One Way,Mobile,1,-0.8581368000000015,-5.0,138.2,2.99,0.94,0.0,0.0,2023-05-19
BIT-4531262,2023-12-28,Brazil - Brazil,GIG-MCZ,G3,G3,TXTRIPIT,One Way,Desktop,2,3.546587999999999,-5.0,189.792,0.0,0.0,0.0,10.06,2023-05-19
BIT-4531259,2023-06-02,Italy - Italy,LIN-AHO-LIN,AZ,AZ|AZ,TXGR,Return,Mobile,1,-9.053100599999986,-9.0,228.37,0.0,1.86,0.0,0.0,2023-05-19
BIT-4531254,2023-05-21,Italy - Italy,CAG-LIN-BGY-CAG,AZ,AZ|FR,TXGR,Return,Mobile,1,-5.005764300000001,-5.0,108.62,0.0,0.67,0.0,0.0,2023-05-19
BIT-4531406,2023-06-09,Tunisia - Italy,TUN-BLQ-TUN,TU,TU | TU,TXNL,Return,Mobile,1,12.7528551,-10.5008,262.52,19.99,0.0,0.0,0.0,2023-05-19
BIT-4530702,2023-06-02,Italy - Italy,FCO-REG-FCO,AZ,AZ|AZ,TXGR,Return,Desktop,1,-5.31604020000001,-5.0,199.55,0.0,1.17,0.0,0.0,2023-05-19
BIT-4529973,2023-05-20,Italy - Pakistan,MXP-DOH-LHE,QR,QR | QR,TXIT,One Way,Mobile,1,-17.44682700000002,-16.3212,398.44,0.0,9.59,1.77635683940025e-15,0.0,2023-05-19
BIT-4530664,2023-10-01,Italy - Tunisia,PMO-FCO-TUN-FCO-PMO,AZ,AZ | AZ | AZ | AZ,TXGR,Return,Desktop,1,-10.1796579,-9.0,209.6,0.0,0.75,1.0519,0.0,2023-05-19
BIT-4530005,2023-06-08,Tunisia - Italy,SFA-TUN-MXP,TU,UG | TU,TXNL,One Way,Desktop,1,4.4994555,-5.0,179.46,4.99,0.0,0.0,0.0,2023-05-19
BIT-4530001,2023-06-06,Australia - Japan,MEL-NRT-MEL,JL,JL | JL,TXTRIPIT,Return,Desktop,1,6.232511700000099,-18.0,931.9577999999999,0.0,0.0,0.0,27.18,2023-05-19
BIT-4529999,2023-07-30,Italy - Italy,GOA-FCO-PMO,AZ,AZ | AZ,TXGR,One Way,Desktop,2,-2.953535400000003,-5.0,186.92,0.0,0.88,0.0,0.0,2023-05-19
BIT-4529998,2023-06-15,Italy - Italy,FCO-REG,AZ,AZ,TXGR,One Way,Mobile,1,-3.299297400000005,-5.0,96.14,0.0,0.46,0.0,0.0,2023-05-19
BIT-4529990,2023-08-14,Italy - South Africa,VCE-IST-CPT-JNB-IST-VCE,TK,TK | TK | TK | TK,TXNL,Return,Desktop,2,43.80875309999999,-18.0,2414.26,49.98,0.0,80.115,0.0,2023-05-19
BIT-4529982,2023-05-23,Italy - Luxembourg,VCE-LUX,LG,LG,CONPT,One Way,Mobile,1,15.28318589999999,-5.0,176.18,10.59,1.51,0.0,0.0,2023-05-19
BIT-4529975,2023-06-06,Italy - Tunisia,FCO-TUN-SFA,TU,TU | UG,ATFR,One Way,Desktop,1,3.2611827,-5.0,193.58,4.99,0.0,0.0,0.0,2023-05-19
BIT-4529971,2023-06-16,Italy - Italy,PMO-LIN,AZ,AZ,TXGR,One Way,Mobile,2,-5.337978900000003,-5.0,118.56,0.0,0.38,0.0,0.0,2023-05-19
BIT-4529944,2023-07-17,Italy - Italy,CTA-LIN,AZ,AZ,TXGR,One Way,Mobile,1,-3.605428199999995,-5.0,67.96999999999998,0.0,0.26,0.0,0.0,2023-05-19
BIT-4529942,2023-05-23,Italy - Italy,LIN-BDS,AZ,AZ,TXGR,One Way,Desktop,1,2.59584359999999,-5.0,196.24,5.99,1.51,0.0,0.0,2023-05-19
BIT-4529940,2023-05-22,Italy - Italy,CAG-PSA,FR,FR,TF,One Way,Mobile,2,-0.2495148000000048,-5.0,176.9,9.98,0.0,0.0,0.08,2023-05-19
BIT-4529939,2023-05-27,Italy - Italy,REG-FCO,AZ,AZ,TXGR,One Way,Desktop,2,3.701877600000003,-5.0,182.62,9.0,0.62,0.0,0.0,2023-05-19
BIT-4530026,2023-06-01,Serbia - Italy,BEG-FCO,JU,JU,TXNL,One Way,Mobile,2,12.26504759999999,-13.0272,329.42,21.98,0.26,0.0,0.0,2023-05-19
BIT-4529908,2023-05-22,Italy - Italy,PMO-FCO,AZ,AZ,TXGR,One Way,Mobile,1,-3.367337699999991,-5.0,135.51,0.0,0.96,0.0,0.0,2023-05-19
BIT-4529880,2023-07-05,Italy - Italy,SUF-FCO-SUF,AZ,AZ|AZ,TXGR,Return,Desktop,1,-3.757988099999988,-5.0,173.33,0.0,0.77,0.0,0.0,2023-05-19
BIT-4529847,2023-05-20,Italy - Italy,TRN-FCO-CTA,AZ,AZ | AZ,TXGR,One Way,Desktop,1,-2.903389799999995,-5.0,151.97,0.0,1.09,0.0,0.0,2023-05-19
BIT-4529842,2023-05-24,Italy - Italy,FLR-FCO-PMO-FLR,AZ,AZ | AZ|V7,TXGR,Return,Desktop,1,-2.818769100000008,-5.0,158.15,0.0,0.85,0.0,0.0,2023-05-19
BIT-4529811,2023-05-20,Italy - Italy,BLQ-FCO-BDS,AZ,AZ | AZ,TXGR,One Way,Mobile,1,-2.752043100000004,-5.0,147.0,0.0,1.1,0.0,0.0,2023-05-19
BIT-4529803,2023-05-19,Italy - Italy,VCE-FCO-PMO,AZ,AZ | AZ,TXGR,One Way,Mobile,1,-2.130278100000004,-5.0,93.65,0.99,0.49,0.0,0.0,2023-05-19
BIT-4529791,2023-06-15,Italy - Spain,MXP-MAD,FR,FR,TF,One Way,Mobile,2,-9.003966000000009,-5.0,165.74,0.0,0.0,0.0,0.62,2023-05-19
BIT-4529783,2023-05-20,Italy - Italy,PSR-LIN,AZ,AZ,TXGR,One Way,Mobile,1,-0.148819199999989,-5.0,135.49,2.99,1.02,0.0,0.0,2023-05-19
BIT-4529768,2023-05-20,Italy - Italy,FCO-PMO,AZ,AZ,TXGR,One Way,Mobile,1,-4.4060391,-5.0,56.42,0.0,0.11,0.0,0.0,2023-05-19
BIT-4529766,2023-05-23,India - Malaysia,DEL-KUL-DEL,OD,OD    | OD   ,TXIN,Return,Desktop,1,-6.451035306000007,-17.32,432.764046,0.0,0.0,0.0,1.86,2023-05-19
BIT-4529727,2023-05-28,Ecuador - Ecuador,OCC-UIO,LA,LA,TXUS,One Way,Mobile,2,-7.47389482127999,-5.0,135.27357648,0.0,0.0,0.0,-0.86,2023-05-19
BIT-4529679,2023-08-17,Australia - Senegal,ADD-DSS-BNE-SIN-ADD,ET,SQ | ET | ET,CTAU,One Way,Mobile,1,-2.792065334579954,-18.0,1012.61648678,0.0,37.2100362,0.0,0.0,2023-05-19
BIT-4531632,2023-07-13,Switzerland - Burundi,ADD-ZRH-VIE-ADD-BJM-ADD,ET,OS | ET | ET | ET | ET,BCDCH,Return,Desktop,1,19.86734196899987,-18.0,1584.211021,0.0,0.0,0.0,25.41,2023-05-19
BIT-4529905,2023-09-16,Italy - Thailand,MXP-AUH-HKT-AUH-MXP,EY,EY | EY | EY | EY,TXNL,Return,Mobile,1,-6.397391646000017,-18.0,774.76,0.0,4.52,0.0,0.0,2023-05-19
BIT-4530670,2023-05-26,Nepal - India,KTM-DEL,RA,RA   ,TXIN,One Way,Mobile,1,0.5481882617999896,-5.0,112.8369762,0.0,4.2704766,0.0,0.0,2023-05-19
BIT-4530048,2023-05-22,Italy - Morocco,BLQ-FEZ-BLQ,FR,FR | FR,TF,Return,Mobile,1,-10.7440992,-5.0,74.26,0.0,0.0,0.0,0.0,2023-05-19
BIT-4530083,2023-05-23,Italy - Italy,FCO-REG,AZ,AZ,TXGR,One Way,Mobile,2,-4.387841100000012,-5.0,192.14,0.0,0.92,0.0,0.0,2023-05-19
BIT-4530646,2023-05-20,Italy - Italy,VCE-FCO-VCE,AZ,AZ|AZ,TXGR,Return,Desktop,1,-6.797559600000016,-9.9808,297.97,0.0,2.08,0.0,0.0,2023-05-19
BIT-4530643,2023-05-23,Tunisia - Italy,TUN-MXP,TU,TU,TXNL,One Way,Mobile,1,-3.689846699999999,-5.0,146.35,0.0,0.0,0.0,0.0,2023-05-19
BIT-4530633,2023-09-12,Italy - Spain,TRN-MAD,IB,YW,TXIT,One Way,Desktop,1,-5.3822607,-5.0,62.09,0.99,0.04,0.0,0.0,2023-05-19
BIT-4530623,2023-05-24,Italy - Italy,VCE-FCO-VCE,AZ,AZ|AZ,TXGR,Return,Desktop,1,-7.261002000000004,-9.0,253.42,0.0,1.63,0.0,0.0,2023-05-19
BIT-4530620,2023-06-13,Tunisia - Italy,TUN-FCO-TUN,TU,TU | TU,TXNL,Return,Mobile,1,-3.933902099999999,-5.0,166.47,0.0,0.0,0.0,0.0,2023-05-19
BIT-4530599,2023-05-20,Italy - Spain,LIN-MAD,IB,IB,TXIT,One Way,Mobile,1,-5.631371100000002,-5.0,81.17,0.99,0.05,0.0,0.0,2023-05-19
